date,region_code,contract_code,contract_name,calls_received,calls_answered,calls_answered_60s,calls_abandoned,calls_triaged,week_ending,pct_answered_60s,pct_abandoned,meets_60s_target
2026-02-16,South West,111AL2,Devon (PPG),1099,1046,854,1053,918,2026-02-22,81.6,50.2,0
2026-02-16,South West,111AL3,Cornwall (HUC),471,468,456,471,419,2026-02-22,97.4,50.2,1
2026-02-16,South West,111AL5,Somerset (HUC),529,528,522,529,463,2026-02-22,98.9,50.0,1
2026-02-16,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1055,1017,816,1033,925,2026-02-22,80.2,50.4,0
2026-02-16,South West,111AL8,Gloucestershire (Trust/IC24),564,543,507,546,534,2026-02-22,93.4,50.1,0
2026-02-17,East of England,111AC5,Cambridgeshire and Peterborough,929,927,912,929,760,2026-02-22,98.4,50.1,1
2026-02-17,East of England,111AC7,Milton Keynes,218,218,212,218,213,2026-02-22,97.2,50.0,1
2026-02-17,East of England,111AG7,Luton and Bedfordshire,674,668,658,674,560,2026-02-22,98.5,50.2,1
2026-02-17,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,809,779,776,786,760,2026-02-22,99.6,50.2,1
2026-02-17,East of England,111AH4,Mid & South Essex,928,900,889,905,819,2026-02-22,98.8,50.1,1
2026-02-17,East of England,111AH7,North East Essex & Suffolk,795,764,687,774,672,2026-02-22,89.9,50.3,0
2026-02-17,East of England,111AM1,West Essex & Hertfordshire,1034,1023,1011,1034,887,2026-02-22,98.8,50.3,1
2026-02-17,London,111AD7,South East London,1263,1224,1142,1231,1117,2026-02-22,93.3,50.1,0
2026-02-17,London,111AH5,North East London,1907,1849,1738,1868,1853,2026-02-22,94.0,50.3,0
2026-02-17,London,111AJ1,North West London,1544,1475,1354,1496,1423,2026-02-22,91.8,50.4,0
2026-02-17,London,111AK9,South West London (PPG),1012,979,899,992,993,2026-02-22,91.8,50.3,0
2026-02-17,London,111AL9,North Central London (LAS),1028,992,909,997,972,2026-02-22,91.6,50.1,0
2026-02-17,Midlands,111AL7,Midlands,8079,8070,8013,8079,7630,2026-02-22,99.3,50.0,1
2026-02-17,North East and Yorkshire,111AA1,North East,2926,2583,2392,2622,2372,2026-02-22,92.6,50.4,0
2026-02-17,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5110,4477,4002,4824,4114,2026-02-22,89.4,51.9,0
2026-02-17,North West,111AJ3,North West including Blackpool (ML CSU),4814,4328,1777,4814,4137,2026-02-22,41.1,52.7,0
2026-02-17,South East,111AA6,Isle of Wight,209,203,182,205,204,2026-02-22,89.7,50.2,0
2026-02-17,South East,111AG9,Thames Valley,1852,1740,1109,1852,1618,2026-02-22,63.7,51.6,0
2026-02-17,South East,111AH9,Hampshire and Surrey Heath,1805,1693,1123,1805,1557,2026-02-22,66.3,51.6,0
2026-02-17,South East,111AI2,Surrey Heartlands,650,637,570,643,564,2026-02-22,89.5,50.2,0
2026-02-17,South East,111AI9,"Kent, Medway & Sussex",2801,2356,1290,2583,2356,2026-02-22,54.8,52.3,0
2026-02-17,South West,111AI4,Dorset (DHC),792,687,655,690,675,2026-02-22,95.3,50.1,1
2026-02-17,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",890,867,685,873,799,2026-02-22,79.0,50.2,0
2026-02-17,South West,111AL2,Devon (PPG),967,923,840,929,820,2026-02-22,91.0,50.2,0
2026-02-17,South West,111AL3,Cornwall (HUC),390,388,382,390,387,2026-02-22,98.5,50.1,1
2026-02-17,South West,111AL5,Somerset (HUC),489,487,477,489,402,2026-02-22,97.9,50.1,1
2026-02-17,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",864,825,729,844,738,2026-02-22,88.4,50.6,0
2026-02-17,South West,111AL8,Gloucestershire (Trust/IC24),479,456,453,460,440,2026-02-22,99.3,50.2,1
2026-02-18,East of England,111AC5,Cambridgeshire and Peterborough,832,827,820,832,694,2026-02-22,99.2,50.2,1
2026-02-18,East of England,111AC7,Milton Keynes,214,213,213,214,209,2026-02-22,100.0,50.1,1
2026-02-18,East of England,111AG7,Luton and Bedfordshire,613,610,599,613,511,2026-02-22,98.2,50.1,1
2026-02-18,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,803,762,760,771,789,2026-02-22,99.7,50.3,1
2026-02-18,East of England,111AH4,Mid & South Essex,825,784,782,792,739,2026-02-22,99.7,50.3,1
2026-02-18,East of England,111AH7,North East Essex & Suffolk,807,763,665,772,661,2026-02-22,87.2,50.3,0
2026-02-18,East of England,111AM1,West Essex & Hertfordshire,1012,1004,1000,1012,940,2026-02-22,99.6,50.2,1
2026-02-18,London,111AD7,South East London,1278,1233,1211,1239,1145,2026-02-22,98.2,50.1,1
2026-02-18,London,111AH5,North East London,1761,1708,1691,1722,1725,2026-02-22,99.0,50.2,1
2026-02-18,London,111AJ1,North West London,1495,1449,1352,1462,1425,2026-02-22,93.3,50.2,0
2026-02-18,London,111AK9,South West London (PPG),978,950,838,961,1014,2026-02-22,88.2,50.3,0
2026-02-18,London,111AL9,North Central London (LAS),1014,962,941,974,908,2026-02-22,97.8,50.3,1
2026-02-18,Midlands,111AL7,Midlands,8290,8264,8230,8290,7796,2026-02-22,99.6,50.1,1
2026-02-18,North East and Yorkshire,111AA1,North East,2852,2389,1901,2524,2221,2026-02-22,79.6,51.4,0
2026-02-18,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),4932,4296,3014,4596,3990,2026-02-22,70.2,51.7,0
2026-02-18,North West,111AJ3,North West including Blackpool (ML CSU),4525,4383,3334,4525,4165,2026-02-22,76.1,50.8,0
2026-02-18,South East,111AA6,Isle of Wight,209,183,124,208,189,2026-02-22,67.8,53.2,0
2026-02-18,South East,111AG9,Thames Valley,1958,1777,735,1958,1667,2026-02-22,41.4,52.4,0
2026-02-18,South East,111AH9,Hampshire and Surrey Heath,1779,1597,708,1779,1496,2026-02-22,44.3,52.7,0
2026-02-18,South East,111AI2,Surrey Heartlands,632,608,525,617,538,2026-02-22,86.3,50.4,0
2026-02-18,South East,111AI9,"Kent, Medway & Sussex",2734,2324,1335,2507,2324,2026-02-22,57.4,51.9,0
2026-02-18,South West,111AI4,Dorset (DHC),866,716,585,726,718,2026-02-22,81.7,50.3,0
2026-02-18,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",884,831,639,840,738,2026-02-22,76.9,50.3,0
2026-02-18,South West,111AL2,Devon (PPG),942,901,795,911,816,2026-02-22,88.2,50.3,0
2026-02-18,South West,111AL3,Cornwall (HUC),401,401,395,401,387,2026-02-22,98.5,50.0,1
2026-02-18,South West,111AL5,Somerset (HUC),437,433,430,437,374,2026-02-22,99.3,50.2,1
2026-02-18,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",848,817,720,832,749,2026-02-22,88.1,50.5,0
2026-02-18,South West,111AL8,Gloucestershire (Trust/IC24),459,437,434,441,425,2026-02-22,99.3,50.2,1
2026-02-19,East of England,111AC5,Cambridgeshire and Peterborough,791,788,768,791,679,2026-02-22,97.5,50.1,1
2026-02-19,East of England,111AC7,Milton Keynes,219,217,196,219,201,2026-02-22,90.3,50.2,0
2026-02-19,East of England,111AG7,Luton and Bedfordshire,623,609,598,623,559,2026-02-22,98.2,50.6,1
2026-02-19,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,895,848,829,853,853,2026-02-22,97.8,50.1,1
2026-02-19,East of England,111AH4,Mid & South Essex,880,829,810,835,799,2026-02-22,97.7,50.2,1
2026-02-19,East of England,111AH7,North East Essex & Suffolk,755,716,569,728,640,2026-02-22,79.5,50.4,0
2026-02-19,East of England,111AM1,West Essex & Hertfordshire,1041,1033,1013,1041,980,2026-02-22,98.1,50.2,1
2026-02-19,London,111AD7,South East London,1298,1248,1142,1259,1135,2026-02-22,91.5,50.2,0
2026-02-19,London,111AH5,North East London,1742,1679,1563,1701,1715,2026-02-22,93.1,50.3,0
2026-02-19,London,111AJ1,North West London,1474,1409,1214,1425,1382,2026-02-22,86.2,50.3,0
2026-02-19,London,111AK9,South West London (PPG),1041,1013,818,1027,1045,2026-02-22,80.8,50.3,0
2026-02-19,London,111AL9,North Central London (LAS),982,935,853,951,862,2026-02-22,91.2,50.4,0
2026-02-19,Midlands,111AL7,Midlands,8345,8269,7497,8345,7769,2026-02-22,90.7,50.2,0
2026-02-19,North East and Yorkshire,111AA1,North East,2785,2395,2193,2432,2205,2026-02-22,91.6,50.4,0
2026-02-19,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5017,4354,3208,4695,3966,2026-02-22,73.7,51.9,0
2026-02-19,North West,111AJ3,North West including Blackpool (ML CSU),4481,4321,3369,4481,4062,2026-02-22,78.0,50.9,0
2026-02-19,South East,111AA6,Isle of Wight,180,157,110,172,155,2026-02-22,70.1,52.3,0
2026-02-19,South East,111AG9,Thames Valley,1942,1684,618,1942,1568,2026-02-22,36.7,53.6,0
2026-02-19,South East,111AH9,Hampshire and Surrey Heath,1774,1562,658,1774,1446,2026-02-22,42.1,53.2,0
2026-02-19,South East,111AI2,Surrey Heartlands,655,628,500,641,567,2026-02-22,79.6,50.5,0
2026-02-19,South East,111AI9,"Kent, Medway & Sussex",2845,2297,1218,2630,2297,2026-02-22,53.0,53.4,0
2026-02-19,South West,111AI4,Dorset (DHC),861,727,556,758,707,2026-02-22,76.5,51.0,0
2026-02-19,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",845,791,541,806,725,2026-02-22,68.4,50.5,0
2026-02-19,South West,111AL2,Devon (PPG),996,945,785,961,854,2026-02-22,83.1,50.4,0
2026-02-19,South West,111AL3,Cornwall (HUC),428,426,418,428,418,2026-02-22,98.1,50.1,1
2026-02-19,South West,111AL5,Somerset (HUC),484,482,469,484,403,2026-02-22,97.3,50.1,1
2026-02-19,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",783,740,601,756,660,2026-02-22,81.2,50.5,0
2026-02-19,South West,111AL8,Gloucestershire (Trust/IC24),463,441,437,445,421,2026-02-22,99.1,50.2,1
2026-02-20,East of England,111AC5,Cambridgeshire and Peterborough,846,805,627,846,703,2026-02-22,77.9,51.2,0
2026-02-20,East of England,111AC7,Milton Keynes,239,237,218,239,214,2026-02-22,92.0,50.2,0
2026-02-20,East of England,111AG7,Luton and Bedfordshire,655,630,475,655,572,2026-02-22,75.4,51.0,0
2026-02-20,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,989,931,862,945,962,2026-02-22,92.6,50.4,0
2026-02-20,East of England,111AH4,Mid & South Essex,945,904,849,919,891,2026-02-22,93.9,50.4,0
2026-02-20,East of England,111AH7,North East Essex & Suffolk,963,916,710,936,816,2026-02-22,77.5,50.5,0
2026-02-20,East of England,111AM1,West Essex & Hertfordshire,1221,1190,899,1221,1113,2026-02-22,75.5,50.6,0
2026-02-20,London,111AD7,South East London,1314,1257,1075,1283,1216,2026-02-22,85.5,50.5,0
2026-02-20,London,111AH5,North East London,1923,1844,1598,1877,1885,2026-02-22,86.7,50.4,0
2026-02-20,London,111AJ1,North West London,1636,1550,1249,1588,1502,2026-02-22,80.6,50.6,0
2026-02-20,London,111AK9,South West London (PPG),1093,1042,802,1070,1091,2026-02-22,77.0,50.7,0
2026-02-20,London,111AL9,North Central London (LAS),1057,1019,862,1035,937,2026-02-22,84.6,50.4,0
2026-02-20,Midlands,111AL7,Midlands,9155,9068,8148,9155,8645,2026-02-22,89.9,50.2,0
2026-02-20,North East and Yorkshire,111AA1,North East,2980,2433,2102,2636,2291,2026-02-22,86.4,52.0,0
2026-02-20,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),5636,4491,2084,5258,4171,2026-02-22,46.4,53.9,0
2026-02-20,North West,111AJ3,North West including Blackpool (ML CSU),5216,4792,2769,5216,4511,2026-02-22,57.8,52.1,0
2026-02-20,South East,111AA6,Isle of Wight,266,226,150,257,230,2026-02-22,66.4,53.2,0
2026-02-20,South East,111AG9,Thames Valley,1910,1786,1023,1910,1613,2026-02-22,57.3,51.7,0
2026-02-20,South East,111AH9,Hampshire and Surrey Heath,1796,1684,989,1796,1530,2026-02-22,58.7,51.6,0
2026-02-20,South East,111AI2,Surrey Heartlands,666,626,485,649,555,2026-02-22,77.5,50.9,0
2026-02-20,South East,111AI9,"Kent, Medway & Sussex",3043,2578,1549,2776,2578,2026-02-22,60.1,51.8,0
2026-02-20,South West,111AI4,Dorset (DHC),899,736,551,757,753,2026-02-22,74.9,50.7,0
2026-02-20,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",966,903,581,923,848,2026-02-22,64.3,50.5,0
2026-02-20,South West,111AL2,Devon (PPG),1165,1085,840,1113,966,2026-02-22,77.4,50.6,0
2026-02-20,South West,111AL3,Cornwall (HUC),440,425,320,440,424,2026-02-22,75.3,50.9,0
2026-02-20,South West,111AL5,Somerset (HUC),520,490,356,520,400,2026-02-22,72.7,51.5,0
2026-02-20,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1002,933,732,965,826,2026-02-22,78.5,50.8,0
2026-02-20,South West,111AL8,Gloucestershire (Trust/IC24),554,523,486,528,503,2026-02-22,92.9,50.2,0
2026-02-21,East of England,111AC5,Cambridgeshire and Peterborough,1461,1427,1065,1461,1151,2026-02-22,74.6,50.6,0
2026-02-21,East of England,111AC7,Milton Keynes,335,334,311,335,314,2026-02-22,93.1,50.1,0
2026-02-21,East of England,111AG7,Luton and Bedfordshire,888,871,678,888,801,2026-02-22,77.8,50.5,0
2026-02-21,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1462,1392,1327,1418,1439,2026-02-22,95.3,50.5,1
2026-02-21,East of England,111AH4,Mid & South Essex,1686,1599,1540,1623,1522,2026-02-22,96.3,50.4,1
2026-02-21,East of England,111AH7,North East Essex & Suffolk,1583,1501,1108,1540,1304,2026-02-22,73.8,50.6,0
2026-02-21,East of England,111AM1,West Essex & Hertfordshire,1792,1742,1348,1792,1710,2026-02-22,77.4,50.7,0
2026-02-21,London,111AD7,South East London,1812,1751,1490,1785,1631,2026-02-22,85.1,50.5,0
2026-02-21,London,111AH5,North East London,2391,2296,1927,2338,2436,2026-02-22,83.9,50.5,0
2026-02-21,London,111AJ1,North West London,2073,1974,1521,2014,1955,2026-02-22,77.1,50.5,0
2026-02-21,London,111AK9,South West London (PPG),1583,1518,1143,1556,1515,2026-02-22,75.3,50.6,0
2026-02-21,London,111AL9,North Central London (LAS),1556,1473,1247,1505,1381,2026-02-22,84.7,50.5,0
2026-02-21,Midlands,111AL7,Midlands,13382,13318,12675,13382,12705,2026-02-22,95.2,50.1,1
2026-02-21,North East and Yorkshire,111AA1,North East,4074,3531,2705,3727,3150,2026-02-22,76.6,51.4,0
2026-02-21,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),8255,7037,3693,7740,6493,2026-02-22,52.5,52.4,0
2026-02-21,North West,111AJ3,North West including Blackpool (ML CSU),7909,7487,4105,7909,7390,2026-02-22,54.8,51.4,0
2026-02-21,South East,111AA6,Isle of Wight,308,285,228,294,284,2026-02-22,80.0,50.8,0
2026-02-21,South East,111AG9,Thames Valley,3162,2724,683,3162,2564,2026-02-22,25.1,53.7,0
2026-02-21,South East,111AH9,Hampshire and Surrey Heath,2948,2565,704,2948,2403,2026-02-22,27.4,53.5,0
2026-02-21,South East,111AI2,Surrey Heartlands,1166,1123,814,1153,994,2026-02-22,72.5,50.7,0
2026-02-21,South East,111AI9,"Kent, Medway & Sussex",4291,3642,1968,3976,3642,2026-02-22,54.0,52.2,0
2026-02-21,South West,111AI4,Dorset (DHC),1251,1079,817,1112,1095,2026-02-22,75.7,50.8,0
2026-02-21,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1439,1368,851,1400,1266,2026-02-22,62.2,50.6,0
2026-02-21,South West,111AL2,Devon (PPG),1942,1845,1385,1885,1653,2026-02-22,75.1,50.5,0
2026-02-21,South West,111AL3,Cornwall (HUC),792,770,583,792,749,2026-02-22,75.7,50.7,0
2026-02-21,South West,111AL5,Somerset (HUC),837,819,613,837,699,2026-02-22,74.8,50.5,0
2026-02-21,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1475,1381,1039,1431,1259,2026-02-22,75.2,50.9,0
2026-02-21,South West,111AL8,Gloucestershire (Trust/IC24),841,801,767,806,867,2026-02-22,95.8,50.2,1
2026-02-22,East of England,111AC5,Cambridgeshire and Peterborough,1146,1111,871,1146,956,2026-02-22,78.4,50.8,0
2026-02-22,East of England,111AC7,Milton Keynes,249,249,249,249,247,2026-02-22,100.0,50.0,1
2026-02-22,East of England,111AG7,Luton and Bedfordshire,794,767,597,794,695,2026-02-22,77.8,50.9,0
2026-02-22,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1349,1284,1216,1310,1259,2026-02-22,94.7,50.5,0
2026-02-22,East of England,111AH4,Mid & South Essex,1414,1347,1279,1369,1273,2026-02-22,95.0,50.4,1
2026-02-22,East of England,111AH7,North East Essex & Suffolk,1321,1259,954,1283,1125,2026-02-22,75.8,50.5,0
2026-02-22,East of England,111AM1,West Essex & Hertfordshire,1581,1544,1200,1581,1435,2026-02-22,77.7,50.6,0
2026-02-22,London,111AD7,South East London,1370,1323,1188,1336,1397,2026-02-22,89.8,50.2,0
2026-02-22,London,111AH5,North East London,1718,1659,1473,1678,2008,2026-02-22,88.8,50.3,0
2026-02-22,London,111AJ1,North West London,1917,1837,1539,1865,1716,2026-02-22,83.8,50.4,0
2026-02-22,London,111AK9,South West London (PPG),1335,1287,995,1308,1337,2026-02-22,77.3,50.4,0
2026-02-22,London,111AL9,North Central London (LAS),1235,1188,1037,1206,1126,2026-02-22,87.3,50.4,0
2026-02-22,Midlands,111AL7,Midlands,11332,11277,10789,11332,10682,2026-02-22,95.7,50.1,1
2026-02-22,North East and Yorkshire,111AA1,North East,3662,3332,2945,3382,2995,2026-02-22,88.4,50.4,0
2026-02-22,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6742,6157,4861,6441,5658,2026-02-22,79.0,51.1,0
2026-02-22,North West,111AJ3,North West including Blackpool (ML CSU),6826,6679,5677,6826,6519,2026-02-22,85.0,50.5,0
2026-02-22,South East,111AA6,Isle of Wight,246,222,151,240,226,2026-02-22,68.0,51.9,0
2026-02-22,South East,111AG9,Thames Valley,2863,2691,1277,2863,2498,2026-02-22,47.5,51.5,0
2026-02-22,South East,111AH9,Hampshire and Surrey Heath,2483,2326,1218,2483,2199,2026-02-22,52.4,51.6,0
2026-02-22,South East,111AI2,Surrey Heartlands,1052,1001,786,1020,886,2026-02-22,78.5,50.5,0
2026-02-22,South East,111AI9,"Kent, Medway & Sussex",3464,3140,2469,3217,3140,2026-02-22,78.6,50.6,0
2026-02-22,South West,111AI4,Dorset (DHC),1117,995,727,1023,995,2026-02-22,73.1,50.7,0
2026-02-22,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1263,1199,829,1219,1090,2026-02-22,69.1,50.4,0
2026-02-22,South West,111AL2,Devon (PPG),1774,1688,1279,1717,1472,2026-02-22,75.8,50.4,0
2026-02-22,South West,111AL3,Cornwall (HUC),780,753,612,780,731,2026-02-22,81.3,50.9,0
2026-02-22,South West,111AL5,Somerset (HUC),802,784,617,802,644,2026-02-22,78.7,50.6,0
2026-02-22,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1316,1240,957,1276,1137,2026-02-22,77.2,50.7,0
2026-02-22,South West,111AL8,Gloucestershire (Trust/IC24),825,793,750,802,866,2026-02-22,94.6,50.3,0
2026-02-23,East of England,111AC5,Cambridgeshire and Peterborough,990,969,949,990,855,2026-03-01,97.9,50.5,1
2026-02-23,East of England,111AC7,Milton Keynes,258,257,250,258,247,2026-03-01,97.3,50.1,1
2026-02-23,East of England,111AG7,Luton and Bedfordshire,757,752,742,757,645,2026-03-01,98.7,50.2,1
2026-02-23,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,1072,971,835,999,927,2026-03-01,86.0,50.7,0
2026-02-23,East of England,111AH4,Mid & South Essex,1087,1033,905,1055,980,2026-03-01,87.6,50.5,0
2026-02-23,East of England,111AH7,North East Essex & Suffolk,943,901,830,909,781,2026-03-01,92.1,50.2,0
2026-02-23,East of England,111AM1,West Essex & Hertfordshire,1271,1255,1241,1271,1142,2026-03-01,98.9,50.3,1
2026-02-23,London,111AD7,South East London,1492,1421,1221,1441,1338,2026-03-01,85.9,50.3,0
2026-02-23,London,111AH5,North East London,2149,2049,1758,2086,2119,2026-03-01,85.8,50.4,0
2026-02-23,London,111AJ1,North West London,1703,1639,1421,1665,1617,2026-03-01,86.7,50.4,0
2026-02-23,London,111AK9,South West London (PPG),1203,1174,1060,1182,1206,2026-03-01,90.3,50.2,0
2026-02-23,London,111AL9,North Central London (LAS),1195,1137,958,1161,1017,2026-03-01,84.3,50.5,0
2026-02-23,Midlands,111AL7,Midlands,10039,10010,9766,10039,9551,2026-03-01,97.6,50.1,1
2026-02-23,North East and Yorkshire,111AA1,North East,3251,2639,2029,2837,2507,2026-03-01,76.9,51.8,0
2026-02-23,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6112,4874,2919,5586,4369,2026-03-01,59.9,53.4,0
2026-02-23,North West,111AJ3,North West including Blackpool (ML CSU),5595,5459,4357,5595,5133,2026-03-01,79.8,50.6,0
2026-02-23,South East,111AA6,Isle of Wight,246,221,152,238,222,2026-03-01,68.8,51.9,0
2026-02-23,South East,111AG9,Thames Valley,2483,2028,334,2483,1920,2026-03-01,16.5,55.0,0
2026-02-23,South East,111AH9,Hampshire and Surrey Heath,2246,1794,329,2246,1678,2026-03-01,18.3,55.6,0
2026-02-23,South East,111AI2,Surrey Heartlands,818,775,716,787,670,2026-03-01,92.4,50.4,0
2026-02-23,South East,111AI9,"Kent, Medway & Sussex",3405,2850,1605,3112,2850,2026-03-01,56.3,52.2,0
2026-02-23,South West,111AI4,Dorset (DHC),1038,874,680,892,880,2026-03-01,77.8,50.5,0
2026-02-23,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",964,931,751,936,863,2026-03-01,80.7,50.1,0
2026-02-23,South West,111AL2,Devon (PPG),1205,1140,1046,1148,989,2026-03-01,91.8,50.2,0
2026-02-23,South West,111AL3,Cornwall (HUC),514,512,494,514,496,2026-03-01,96.5,50.1,1
2026-02-23,South West,111AL5,Somerset (HUC),571,566,547,571,468,2026-03-01,96.6,50.2,1
2026-02-23,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1076,1030,927,1047,917,2026-03-01,90.0,50.4,0
2026-02-23,South West,111AL8,Gloucestershire (Trust/IC24),636,596,516,611,565,2026-03-01,86.6,50.6,0
2026-02-24,East of England,111AC5,Cambridgeshire and Peterborough,814,809,785,814,698,2026-03-01,97.0,50.2,1
2026-02-24,East of England,111AC7,Milton Keynes,203,202,200,203,197,2026-03-01,99.0,50.1,1
2026-02-24,East of England,111AG7,Luton and Bedfordshire,670,661,621,670,591,2026-03-01,93.9,50.3,0
2026-02-24,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,921,857,833,878,825,2026-03-01,97.2,50.6,1
2026-02-24,East of England,111AH4,Mid & South Essex,1060,984,964,1014,893,2026-03-01,98.0,50.8,1
2026-02-24,East of England,111AH7,North East Essex & Suffolk,986,953,870,961,827,2026-03-01,91.3,50.2,0
